addr_1 addr_2 addr_3 addr_4 lon lat
陕西省 宝鸡市 太白县 靖口镇 107.1159629 33.9943409
陕西省 宝鸡市 太白县 太白河镇 107.2079495 33.8210647
陕西省 宝鸡市 太白县 黄柏塬镇 107.515591 33.8109897
陕西省 宝鸡市 太白县 王家堎镇 107.1085131 33.8662577
陕西省 咸阳市 秦都区 人民路街道 108.7116069 34.3360517
陕西省 咸阳市 秦都区 西兰路街道 108.6978569 34.3397194
陕西省 咸阳市 秦都区 吴家堡街道 108.7019872 34.3507456
陕西省 咸阳市 秦都区 渭阳西路街道 108.6750749 34.3349987
陕西省 咸阳市 秦都区 陈杨寨街道 108.7004873 34.3151992
陕西省 咸阳市 秦都区 古渡街道 108.6817106 34.3417086
陕西省 咸阳市 秦都区 上林街道 108.7518677 34.3215181
陕西省 咸阳市 秦都区 钓台街道 108.7147826 34.3012511
陕西省 咸阳市 秦都区 马泉街道 108.6149078 34.3245569
陕西省 咸阳市 秦都区 渭滨街道 108.642005 34.311186
陕西省 咸阳市 秦都区 双照街道 108.6662131 34.3838114
陕西省 咸阳市 秦都区 马庄街道 108.6556649 34.4383478
陕西省 咸阳市 杨陵区 杨陵街道 108.0807537 34.2735588
陕西省 咸阳市 杨陵区 李台街道 108.0832547 34.2568898
陕西省 咸阳市 杨陵区 大寨街道 108.0541814 34.2934699
陕西省 咸阳市 杨陵区 五泉镇 107.9959701 34.3004909
陕西省 咸阳市 杨陵区 揉谷镇 108.0329593 34.270698
陕西省 咸阳市 渭城区 中山街街道 108.7266329 34.3349211
陕西省 咸阳市 渭城区 文汇路街道 108.7223217 34.351289
陕西省 咸阳市 渭城区 新兴路街道 108.7270223 34.3439999
陕西省 咸阳市 渭城区 渭阳街道 108.7214048 34.3544152
陕西省 咸阳市 渭城区 渭城街道 108.7735053 34.3746617
陕西省 咸阳市 渭城区 窑店街道 108.8549765 34.4083478
陕西省 咸阳市 渭城区 正阳街道 108.9257125 34.423386
陕西省 咸阳市 渭城区 周陵街道 108.7266473 34.4059472
陕西省 咸阳市 渭城区 底张街道 108.7773482 34.4252699
陕西省 咸阳市 渭城区 北杜街道 108.7335589 34.462849
陕西省 咸阳市 三原县 城关街道 108.9378694 34.6142123
陕西省 咸阳市 三原县 陂西镇 109.109254 34.6196186
陕西省 咸阳市 三原县 独李镇 109.0776924 34.6332544
陕西省 咸阳市 三原县 大程镇 109.1318338 34.6578168
陕西省 咸阳市 三原县 西阳镇 109.0065909 34.6608233
陕西省 咸阳市 三原县 鲁桥镇 108.903094 34.657555
陕西省 咸阳市 三原县 陵前镇 108.9837542 34.7608521
陕西省 咸阳市 三原县 新兴镇 108.8877632 34.7759298
陕西省 咸阳市 三原县 嵯峨镇 108.9037147 34.720913
陕西省 咸阳市 三原县 渠岸镇 108.9838739 34.6216079
陕西省 咸阳市 泾阳县 泾干街道 108.8250331 34.5433807
陕西省 咸阳市 泾阳县 永乐镇 108.9325974 34.526935
陕西省 咸阳市 泾阳县 云阳镇 108.8077918 34.6366574
陕西省 咸阳市 泾阳县 桥底镇 108.7128793 34.6024388
陕西省 咸阳市 泾阳县 王桥镇 108.6404861 34.6139444
陕西省 咸阳市 泾阳县 口镇 108.6976386 34.7066583
陕西省 咸阳市 泾阳县 三渠镇 108.8927089 34.5754119
陕西省 咸阳市 泾阳县 高庄镇 108.8006454 34.4828686
陕西省 咸阳市 泾阳县 太平镇 108.7339909 34.5040652
陕西省 咸阳市 泾阳县 崇文镇 108.9351977 34.5010117
陕西省 咸阳市 泾阳县 安吴镇 108.8690185 34.6710351
陕西省 咸阳市 泾阳县 兴隆镇 108.699653 34.647218
陕西省 咸阳市 泾阳县 中张镇 108.778528 34.542552
陕西省 咸阳市 乾县 城关街道 108.2348585 34.5278789
陕西省 咸阳市 乾县 薛录镇 108.3401185 34.4089648
陕西省 咸阳市 乾县 梁村镇 108.2119511 34.4280731
陕西省 咸阳市 乾县 临平镇 108.0943241 34.4645893
陕西省 咸阳市 乾县 姜村镇 108.2550287 34.3938788
陕西省 咸阳市 乾县 王村镇 108.217723 34.633994
陕西省 咸阳市 乾县 马连镇 108.3440421 34.3689254
陕西省 咸阳市 乾县 阳峪镇 108.215254 34.642186
陕西省 咸阳市 乾县 峰阳镇 108.27655 34.6795909
陕西省 咸阳市 乾县 注泔镇 108.3089671 34.623647
陕西省 咸阳市 乾县 灵源镇 108.352902 34.5035851
陕西省 咸阳市 乾县 阳洪镇 108.3130884 34.511909
陕西省 咸阳市 乾县 梁山镇 108.1940353 34.6181199
陕西省 咸阳市 乾县 周城镇 108.1179958 34.4367879
陕西省 咸阳市 乾县 新阳镇 108.144274 34.481537
陕西省 咸阳市 乾县 大杨镇 108.295938 34.460483
陕西省 咸阳市 礼泉县 城关街道 108.4207249 34.4828323
陕西省 咸阳市 礼泉县 史德镇 108.4280292 34.3912426
陕西省 咸阳市 礼泉县 西张堡镇 108.5642903 34.5041502
陕西省 咸阳市 礼泉县 阡东镇 108.6370241 34.5193587
陕西省 咸阳市 礼泉县 烽火镇 108.6283934 34.5536904
陕西省 咸阳市 礼泉县 烟霞镇 108.5398832 34.5768798
陕西省 咸阳市 礼泉县 赵镇 108.4996333 34.5584999
陕西省 咸阳市 礼泉县 叱干镇 108.4313114 34.7063904
陕西省 咸阳市 礼泉县 南坊镇 108.3294291 34.7030441
陕西省 咸阳市 礼泉县 石潭镇 108.3579062 34.5748465
陕西省 咸阳市 礼泉县 昭陵镇 108.4485486 34.5639231
陕西省 咸阳市 礼泉县 骏马镇 108.5482207 34.4626383
陕西省 咸阳市 永寿县 监军街道 108.1428051 34.6892012
陕西省 咸阳市 永寿县 店头镇 108.009876 34.5379653
陕西省 咸阳市 永寿县 常宁镇 108.2308137 34.8206737
陕西省 咸阳市 永寿县 甘井镇 108.07022 34.720599
陕西省 咸阳市 永寿县 马坊镇 108.1627607 34.7870212
陕西省 咸阳市 永寿县 渠子镇 108.188746 34.8667518
陕西省 咸阳市 永寿县 永平镇 108.0448617 34.8102483
陕西省 咸阳市 长武县 昭仁街道 107.816567 35.195614
陕西省 咸阳市 长武县 相公镇 107.9055517 35.2174297
陕西省 咸阳市 长武县 巨家镇 107.8090764 35.0443132
陕西省 咸阳市 长武县 丁家镇 107.75961 35.20481
陕西省 咸阳市 长武县 洪家镇 107.73541 35.232733
陕西省 咸阳市 长武县 亭口镇 107.9376543 35.0974958
陕西省 咸阳市 长武县 彭公镇 107.8350054 35.2274579
